isbn,title,authors,overview
9780071390538,Making Her Mark : Firsts And Milestones In Women's Sports,['Ernestine Miller'],"<p><b>The definitive reference of women's athletic achievement</b></p>
<p>Today, women of all ages are participating in and watching sports in record numbers. <i>Making Her Mark</i> meticulously charts the heretofore largely undocumented rise of women's athletic achievement over the past two centuries. This engaging book is an unrivaled source of information on key events, records, and significant accomplishments in women's sports from the 1880s to the present day.</p>
<p> </p>"
9780071426428,C-reactive Protein : Everthing You Need To Know About It And Why It's More Important Than Cholesterol To Your Health,['Scott J. Deron'],"<p><b>The first comprehensive resource on CRP--a powerful new way to assess heart attack risk</b></p>
<p>Half of all heart attacks and strokes occur in people with normal cholesterol levels--a phenomenon that has long baffled doctors.</p>
<p>C-Reactive Protein, or CRP, is a newly discovered measure of inflammation in the body that some researchers believe is twice as important as cholesterol in predicting one's risk of heart disease. <i>C-Reactive Protein</i> is the first comprehensive consumer book on the subject.</p>
<p>CRP is quickly becoming a hot topic in the media, and public awareness about CRP is growing. The American Heart Association and the Centers for Disease Control now recommend that some 40 million Americans have their CPR levels tested as part of their regular physical. Written by an awardwinning cardiologist, this book explains what CRP means to one's health and shows readers step-by-step how to keep CRP under control. Readers will find:</p>
<ul>
<li>Important advice on what to do if CRP levels are high</li>
<li>Lifesaving information on nutrition, supplements, and medications</li>
<li>Instructions for getting CRP levels tested and more</li>
</ul>
<p><b>Scott J. Deron, D.O., F.A.C.C.,</b> is board certified by the American Osteopathic Board of Internal Medicine and a fellow of the American College of Cardiology. He has served as a cardiology fellow at Albert Einstein Medical Center and was recently certified in Interventional Cardiology. His awards include Physician of the Year and the Benjamin Rush Award of the Lancaster County Medical Society.</p>"
9780071390316,Careers for Bookworms & Other Literary Types,['Marjorie Eberts'],<p><b>The only career series designed expressly to turn passions into paychecks!</b></p><p>The Careers for You series inspires career explorers to look at the job market through the unique lens of their own interests. Each book reveals dozens of ways to pursue a passion and make a livingÂ­Â­including many little-known but delightful careers that will surprise readers.</p>
9780062019431,Dark Desire: A Carpathian Novel (dark Series),['Christine Feehan'],"<p><b>They were masters of the darkness, searching through eternity for a mistress of the light . . .</b></p>
<p>The stranger silently summoned her from across the continents, across the seas, whispering of eternal torment, of endless hunger . . . of dark, dangerous desires. And somehow American surgeon Shea O'Halloran could feel his anguish, sense his haunting aloneness.</p>
<p>Drawn to the far Carpathian Mountains, Shea found a ravaged, raging man, a being like no other. And she trembled. For in his burning eyes she recognized the beloved stranger who'd already become part of her.</p>
<p>But was she to be his healer . . . or his prey?</p>"
9780062022646,Wicked Road to Hell: A League of Guardians Novel,['Juliana Stone'],"<p><b>With the legions of the underworld gathering and chaos close at hand, sorcerer Declan O'Hara's deadly skills will be tested. But nothing will sway him from his duty . . .</b></p><p>Rescued from eternal darkness, vampire Ana DeLacrux owes her life to a mysterious stranger who asks for only one thing-her absolute allegiance. She serves this master without question until Declan, the one man who can make her forget her vow, returns. His magic is stronger, darker . . . more compelling than ever. His blood awakens a hunger she must resist, or risk deadly consequences.</p><p>As Ana and Declan join forces, the streets of New Orleans become a dangerous place for both humans and the otherworld. And the most dangerous place of all is a road Declan has traveled before . . . the wicked road to hell.</p>"
9780062013385,Discovering The Body,['Mary Howard'],"<p><br>
<i>Discovering the Body</i> is a gripping novel filled with psychological suspense, sensitivity, and emotional complexity. With this stunning debut, Mary Howard has crafted an electrifying and hauntingly evocative novel of truth and perception, of the ties we tell others-and the lies we tell ourselves.</p>
<p>Two years ago Linda Garbo left her graphic design job in Minneapolis to open a printmaking studio in a small town in Iowa with the encouragement of Luci Cole, a weaver and an old friend from art school. Arriving in Linden Grove for good, Linda agrees to stay with Luci and her boyfriend, Charlie, in their old farmhouse outside of town until the renovations to her new studio space are completed. But the following afternoon as she is driving down the long winding road toward Luci's house, Linda sees Luci's neighbor, Peter Garvey, walking out the front door-and when Linda enters the house a few minutes later, she discovers her friend's lifeless body on the kitchen floor.</p>
<p>Now, two years later, Peter Garvey has been convicted of Luci's murder. Linda is married to Charlie and living in the very house where Luci died. And she is convinced someone is following her. As she begins to confront her fears-approaching the man she believes is spying on her, visiting Peter Garvey in prison-she finally faces the cause for her frequent panic attacks: she was too traumatized by her discovery of Luci's body to be a reliable witness. And if she's identified the wrong man, the killer may still be close by, ready to react if she admits she might have made a mistake. Compelled to unravel the mystery surrounding Luci's final days, Linda finds that Luci was a master at weaving her true colors into a complex tapestry, preferring involvements that required secrecy.</p>
<p>A beautifully crafted tour de force of significant depth, passion, and power, <i>Discovering the Body</i> is a completely beguiling meditation on perception, loss, memory, and redemption whose conclusion proves to be as significantly haunting as it is satisfying.<br>
</p>
<p><br>
</p>"
9780062209177,C?mo Hablar Para Que Los Adolescentes Escuchen Y C?mo Escuchar,"['Adele Faber', 'Elaine Mazlish']","<p><br>
Adele Faber y Elaine Mazlish han ayudado a millones de familias con sus bestsellers. Ahora, y por primera vez en espaÑol, estas aclamadas expertas a nivel internacional nos ofrecen una guÍa que le darÁ las herramientas necesarias para ayudarles a sus adolescentes -- ¡y a usted mismo! -- a sobrevivir la etapa difÍcil de la adolescencia.<br>
</p>
<p><br>
<br>
</p>
<blockquote><br>
<p><br>
""Mi hijo de trece aÑos pasa su tiempo con los peores chicos de la escuela.<br>
Le paso diciendo que se aleje de ellos, pero siempre me ignora.<br>
¿CÓmo hago para que me haga caso?""</p>
<p>""Mi hija pasa mucho tiempo en el Internet charlando con un muchacho<br>
de diecisÉis aÑos. Bueno, por lo menos eso dice Él. Ahora la quiere conocer. Ella estÁ muy entusiasmada. Yo tengo miedo. ¿QuÉ hago?""</p>
<p>""Acabo de enterarme que mi hija de doce aÑos fuma marihuana.<br>
¿CÓmo la confronto?""<br>
</p>
<p><br>
</p>
</blockquote>
<br>
<br>
<p><br>
Vivir con un adolescente puede ser abrumador. A veces es como si nuestros niÑos cariÑosos se convirtieran de la noche a la maÑana en adolescentes independientes, con sus propios pensamientos, gustos y valores. Hoy en dÍa, los jÓvenes estÁn creciendo en un mundo mÁs cruel, mÁs materialista, mÁs sexual y mÁs violento que antes. ¿QuÉ se debe hacer?</p>
<p>Tras muchos aÑos de investigaciÓn, conferencias y comentarios que han recibido, Faber y Mazlish, autoras del clÁsico bestseller <i>CÓmo Hablar para que los NiÑos Escuchen y CÓmo Escuchar para que los NiÑos Hablen,</i> han desarrollado una innovadora forma de mantener un diÁlogo abierto y respetuoso entre padres y adolescentes, una estrategia que le pone frenos al conflicto, reduce frustraciones y fomenta conversaciones acerca de las drogas, el sexo y otros temas difÍciles y de actualidad.</p>
<p>Escrito en el estilo prÁctico y popular de estas galardonadas autoras, y lleno de sugerencias, historias y dibujos, esta guÍa le ayudarÁ a construir una relaciÓn mÁs comunicativa y menos conflictiva con sus adolescentes.<br>
</p>
<p><br>
</p>"
9780071427890,Changing Course: A Woman's Guide To Choosing The Cruising Life,['Debra Ann Cantrell'],"<p><i>""[A] well-researched, gracious and truthful account."" —</i>Georgian Bay Today</p>
<p>When her husband proposed living on a boat full-time, Debra Cantrell wondered what other women in her position had done and began a five-year study to find out what choices they had made and how it had all worked out. The result is <i>Changing Course</i>, a guidebook for navigating this odyssey. No matter what the outcome, each woman was strengthened by the experience.</p>
<p>In an era when ""downshifting"" is common and people are considering the benefits of simplified living, <i>Changing Course</i> is both timely and practical.</p>"
9780071381772,The Oceans,"['Ellen J. Prager', 'Sylvia A. Earle']","<p><i>""[An] absorbing survey of oceanography . . . [this] elegant study is an excellent resource.""&nbsp;Publishers Weekly</i></p>
<p>A fascinating examination of the earth's oceans</p>
<p>This exhaustive overview of oceanography captures the excitement of discovery in the making. <i>The Oceans</i> opens up the world of ocean science to the general reader and raises significant questions about the future of the ancient, nurturing ocean itself.</p>
<p>The oceans cover more than 70 percent of the globe, yet less than 5 percent of that expanse has been explored. But, as Drs. Prager and Earle show in this vivid survey of ocean research, our knowledge is suddenly accelerating: various dives, soundings, computer analyses, and other probes are uncovering amazing facts about the 142 million square miles beneath the seas.</p>"
9780071426909,The Boys Of October,['Doug Hornig'],"<p><i>""A replay of another sort, a psalm, really, to the '75 Red Sox . . . transcend[s] the box-score mentality of so much sportswriting . . . captures the true joy of baseball . . . very fine.""</i></p>
<p>--The New York Times Book Review</p>
<p>An inspiring look at the 1975 World Series, <i>The Boys of October</i> takes the reader back to those 12 exhilarating days in 1975, when the ragtag Boys from Beantown faced Cincinnati's ""Big Red Machine."" Against the backdrop of a hot summer during turbulent times, this compelling book celebrates baseball and the heroes who made it what it is.</p>
<p><b>Doug Horning</b> (Afton, VA) has written seven suspense novels, one of which was nominated for an Edgar. He has also written articles for the <i>Charlottesville Daily Progress</i> and the <i>Virginian-Pilot</i>.</p>"
9780071411554,Resumes For High Tech Careers,['Editors Of Vgm'],"<p><i><b>VGM PROFESSIONAL RESUMES SERIES OFFERS STRONG, IMPRESSIVE RESUMES THAT LEAD TO THE RIGHT JOB!</b></i></p>
<p><b>To stand out among the hundreds of job seekers applying for any position, it's vital to have a resume that hits the target every time.</b></p>
<p><b>Each book in this series offers:</b></p>
<ul>
<li>Nearly 100 sample resumes and 20 cover letters for each field</li>
<li>A variety of eye-catching resume formats</li>
<li>Tips on highlighting strengths and using active vocabulary</li>
<li>Work sheets for gathering personal information</li>
<li>And much more</li>
</ul>"
9780071408196,"Hollywood Divas: The Good, The Bad, And The Fabulous","['Parish, James Robert.']","<p><i>A tantalizing peek behind Hollywood's most hard-tohandle leading ladies</i></p>
<p>From the birth of the silver screen, ""It Girls"" laid down a sequined trail of self-indulgence and scandalous bad behavior. The stars in this exclusive sorority are both loved and loathed by the press, the fans, and even by each other. Bette Davis once said of Joan Crawford, ""I wouldn't sit on her toilet!"" Crawford and Davis raised the bar for the women who followed them into Diva-dom. <i>Hollywood Divas</i> traces that glittering path­­from legendary icons to today's most high-maintenance celebrities of film and TV.</p>
<p>Includes such stars as:</p>
<ul>
<li>Gloria Swanson</li>
<li>Joan Crawford</li>
<li>Judy Garland</li>
<li>Marilyn Monroe</li>
<li>Cher</li>
<li>Madonna</li>
<li>Julia Roberts</li>
<li>Jennifer Lopez</li>
<li>Britney Spears</li>
</ul>
<p>Bestselling showbiz author James Robert Parish delivers an eye-popping behind-thescenes peek into the wild private lives of 70 rampaging bad girls of Hollywood.</p>"
9780071440271,Ship To Shore: A Dictionary Of Everyday Words And Phrases Derived From The Sea,['Peter Jeans'],"<p><i>“One of the best dictionaries of sea terms ever.”</i></p>
<p>—Library Journal</p>
<p>Bail out. The coast is clear. In deep water. These are just a few of the seafaring terms that have become part of our common language. But where do they come from, and what do they really mean? Peter Jeans provides all the answers in this book which was named a “Best Reference Source” by <i>Library Journal.</i></p>
<p>In his journey to uncover word origins, Jeans paints a vivid picture of hardy Nantucket whalers and Elizabethan sea dogs, grizzled Nova Scotia fishermen and the crews of great clipper ships. Along the way, he recounts the<br>
<br>
exploits of such seafaring greats as Sir Francis<br>
<br>
Drake, Captain Cook, and John Paul Jones.</p>
<p>More than a dictionary, <i>Ship to Shore</i> is a fascinating chronicle of the sailing men who made an enduring contribution to the English language. Here readers will find origins of words and phrases such as:</p>
<ul>
<li style=""list-style: none""><br>
<br>
</li>
<li>Listless<br>
<br>
</li>
<li>Peepers<br>
<br>
</li>
<li>To turn turtle<br>
<br>
</li>
<li>Sundowner<br>
<br>
</li>
<li>Unstayed<br>
<br>
</li>
<li>To come in with flying colors<br>
<br>
</li>
<li>Blowhard<br>
<br>
</li>
<li>To be taken aback<br>
<br>
</li>
</ul>
<br>
<br>"
9780071385565,Banks to Sandberg to Grace: Five Decades of Love and Frustration with the Chicago Cubs,"['Carrie Muskat', 'Bob Verdi']","<p><i>Banks to Sandberg to Grace</i> brings together more than 60 first-person accounts from the past 50 years of Cubs baseball. Each of the storytellers whose voices are heard throughout shares his or her personal, revealing account of what it was like to play or work for the Cubs. Hank Sauer laughs about fans in the bleachers throwing tobacco at him. The team's longtime equipment manager, Yosh Kawano, talks about gaining the trust and friendship of players such as Ryne Sandberg. And WGN-TV producer Arne Harris reminisces about sharing an earpiece with Jack Brickhouse and Harry Caray. Includes a foreword by Chicago sportswriter Bob Verdi.</p>"
9780071368254,Coaching Youth Softball:  A Baffled Parent's Guide,['Jacquie Joseph'],"<p><i>Coaching Youth Softball</i> is written especially for the unprepared parent thrust into the role of coaching his or her 8- to 12-year-old child's softball team. Upbeat and inspirational, it schools new coaches in the fundamentals of controlling, motivating, and encouraging a disparate group of kids in the art and science of softball.</p>
<p>Parents learn the logistics of running a youth team and the specifics of coaching softball. They learn how to match drills to a player's skills and motivation level and gain a wealth of detailed instructions on such specifics as how to run a successful practice and manage during a game.</p>
<ul>
<li>Takes a drill-based approach to teaching basic skills</li>
<li>Reviews softball fundamentals for inexperienced parents</li>
</ul>"
9780071406949,"Dancing On The Glass Ceiling : Tap Into Your True Strengths, Activate Your Vision, And Get What You Really Want Out Of Your Career","['Candy Deemer', 'Nancy  Fredericks']","<p><i>How to play it like a woman and succeed</i></p>
<p>""The authors have written a wonderful, insightful book to guide women to the top of the pyramid, and to their fullest potential as leaders and women in the fullest sense of both terms.""­­Mark Bryan, author of <i>The Artists' Way at Work</i></p>
<p>""Freeing, insightful, validating, and best of all, practical. Any woman who reads this book will be forever changed by it.""­­Patricia Aburdene, author of <i>Megatrends for Women</i></p>
<p>""Dancing on the Glass Ceiling is a joy of discovery for professional women.""­­Rikki Klieman, anchor, Court TV</p>
<p>Going against the grain of three decades of popular business thinking, <i>Dancing on the Glass Ceiling</i> contends that women have been shooting themselves in the foot by trying to play like a man. Backed by research, interviews, and real-life experiences, authors Candy Deemer and Nancy Fredericks explain why relying instead on feminine-based skills such as intuition, relationship building and communication is more likely to get a woman where she wants to go in business­­above the glass ceiling.</p>
<p>Written in a friendly tone and featuring quizzes and self-assessments, <i>Dancing on the Glass Ceiling</i> is a workshop in a book that gives women the inspiration and practical tools to help them truly transform their careers and their futures.</p>"
9780071383097,The Old Outboard Book,['Peter Hunn'],"<p><i>Incredible amount of detail about all those kickers from the past, including an appendix with comprehensive model-year information.</i><br>&nbsp;<i>WoodenBoat</i></p><p><i>This book is the one to buy if you are interested in collecting antique outboard motors.</i><br>&nbsp;<i>Boating</i></p>"
9780071384841,"Model Mommy: Vendela's Plan For Emotional Support, Exercise, And Eating Right After Having A Baby",['Vendela Kirsebom'],"<p><i>Internationally recognized supermodel and UNICEF spokesperson Vendela shares her postpartum recovery plan with new mothers</i></p>
<p>How does a supermodel and new mother deal with getting back in shape, sleepless nights, and eating right with her children? In <i>Model Mommy</i>, worldwide sensation Vendela helps you get your groove back by revealing her own difficulties and experiences with emotional highs and lows, her relationship with her husband, exercising, and caring for her daughters.</p>
<p>Providing you with necessary emotional support, <i>Model Mommy</i> features a realistic eating plan that stresses the need to avoid feeling deprived, accessible exercises that can be done from home, and dozens of delicious, healthy recipes with tips on how to adapt them for finicky toddlers. Plus, <i>Model Mommy</i> includes full-color photographs from Vendela's personal photo album as well as step-by-step shots of her working out with her trainer. Interweaving her personal experiences and family anecdotes with practical advice, <i>Model Mommy</i> will help you feel like yourself again.</p>
<ul>
<li>Topics include:</li>
<li>Adjusting to motherhood</li>
<li>Keeping your marriage alive</li>
<li>Starting to feel sexy again</li>
<li>Getting back to a healthy weight</li>
<li>Exercises you can do at home with baby</li>
<li>Eating sensibly without feeling deprived</li>
<li>Fun, healthy recipes for the whole family</li>
</ul>"
9780072976847,Medical Assisting Review : Passing The Cma And Rma Exams,['Jahangir Moini'],"<p><i>Medical Assisting Review: Passing the CMA &amp; RMA Exams, 2nd edition</i> covers example questions for both types of certification exams. This reference prepares students to take the CMA or RMA exam with easy-to-read essential material summaries that highlight key areas of the major clinical and administrative parts of a Medical Assistant's program. Each of the 22 chapters includes a series of 20 to 30 multiple choice quiz questions and a concise outline of key information. The CD-ROM included free in each book provides more than 1500 sample review questions as well as a PowerPoint presentation for additional student review. The review questions include rationales for answers and correlations to certification competencies. There is also a correlation to the textbook location where the information is covered.</p>"
9780071412261,The Baffled Parent's Guide To Sibling Rivalry,['Marian Edelman Borden'],"<p><i>Quick answers to parent's most baffling moments</i></p>
<p><i>The Baffled Parent's Guide to Sibling Rivalry</i> provides parents with quick, sound advice on how to keep relative peace in the family. Organized for easy-access by topics that provoke the most arguments among siblings-such as room sharing and borrowing toys, as well as issues related to step and half siblings-these quick and effective solutions help parents sort through how and when to intervene.</p>"
9780071419628,Teach Yourself Hinduism,"['Owen Cole', 'Hermanta Kanitakara', 'V. P. Kanitkar']","<p><i>Teach Yourself Hinduism</i> is an easy-to-comprehend introduction to this ancient religion. Although it is the third largest religion in the world and boasts hundreds of millions of followers, many of us in the West remain unfamiliar with what it means to be Hindu. Here readers will find out about the religion's origins, beliefs, culture, and more.</p><p>V.P. Hemant Kanitkar officiates as a priest for major Hindu rites of passage and was a teacher for many years.</p><p>Owen Cole is a vice president of the World Congress of Faiths</p><p>.</p>"
9780064431835,The Little Old Lady Who Was Not Afraid Of Anything,"['Linda Williams', 'Eileen Spinelli', 'Megan Lloyd']","<p>0nce upon a time, there was a little old lady who was not afraid of anything! But one autumn night, while walking in the woods, the little old lady heard . . . CLOMP, CLOMP, SHAKE, SHAKE, CLAP, CLAP. And the little old lady who was not afraid of anything had the scare of her life!</p>


                        <p>A little old lady who is not afraid of anything must deal with a pumpkin head, a tall black hat, and other spooky objects that follow her through the dark woods trying to scare her.
</p>"
9780062019516,Dark Magic,['Christine Feehan'],<p>A beautiful magician catches the attention of a powerful Carpathian male who will claim her in a ritual as old as time.</p>
9780071381390,The No-cry Sleep Solution: Gentle Ways To Help Your Baby Sleep Through The Night,['Elizabeth Pantley'],"<p>A breakthrough approach for a good night's sleep—with no tears</p>
<p>There are two schools of thought for encouraging babies to sleep through the night: the hotly debated Ferber technique of letting the baby ""cry it out,"" or the grin-and-bear-it solution of getting up from dusk to dawn as often as necessary. If you don't believe in letting your baby cry it out, but desperately want to sleep, there is now a third option, presented in Elizabeth Pantley's sanity-saving book <i>The No-Cry Sleep Solution</i>.</p>
<p>Pantley's successful solution has been tested and proven effective by scores of mothers and their babies from across the United States, Canada, and Europe. Based on her research, Pantley's guide provides you with effective strategies to overcoming naptime and nighttime problems. <i>The No-Cry Sleep Solution</i> offers clearly explained, step-by-step ideas that steer your little ones toward a good night's sleep—all with no crying.</p>
<p>Tips from The No-Cry Sleep Solution:</p>
<ul>
<li>Uncover the stumbling blocks that prevent baby from sleeping through the night</li>
<li>Determine—and work with—baby's biological sleep rhythms</li>
<li>Create a customized, step-by-step plan to get baby to sleep through the night</li>
<li>Use the Persistent Gentle Removal System to teach baby to fall asleep without breast-feeding, bottlefeeding, or using a pacifier</li>
</ul>"
9780130693860,"Battleground For The Union: The Era Of The Civil War And Reconstruction, 1848-1877.",['William M. Barney'],<p>A broadly interpretive survey of the Civil War and Reconstruction including events leading up to the War and until the 1880's.</p>
9780071389167,Wedding Workout: Look And Feel Fabulous On Your Special Day,"['Tracy Effinger', 'Suzanne Rowen']","<p>A celebrity trainer shares shape-up secrets for a fit and fabulous bride</p>
<p>Before you even walk down the aisle, you have made the really important vow—to fit into your dress and look fabulous for the flashbulbs (oh, and your fiancé) on the big day. Now celebrity fitness trainer Tracy Effinger and bride-to-be Suzanne Rowen have created a surefire shape-up guaranteed to produce results whether you have six months, three months, or only six weeks until the nuptials. Their innovative <i>Wedding Workout</i> is fun and effective, designed to help you lose the necessary inches without losing your sense of humor or perspective. They've even included exercises that incorporate your fiancé in the fitness plan.</p>
<p>Other program highlights include:</p>
<ul>
<li>Body-type recognition activities based on engagement ring ""cuts""</li>
<li>Exercises to improve posture and poise</li>
<li>Targeted workouts focusing on key body areas featured by the bridal gown</li>
<li>Achieving a bikini-ready honeymoon body</li>
<li>Stress-reducing activities, foods, and reflections</li>
</ul>
<p><i>A Complete Plan for Looking Picture Perfect in Your Wedding Dress</i></p>
<ul>
<li>Exercises to improve posture and poise</li>
<li>Targeted workouts for body areas featured by the bridal gown including the Open-Back Wedding Dress Toner</li>
<li>Achieving a bikini-ready honeymoon body</li>
<li>Stress-reducing activities, healthy eating suggestions, and reflective journal pages</li>
</ul>"
9780070133693,Sailboat Hull And Deck Repair (im Sailboat Library),['Don Casey'],"<p>A fiberglass hull's seamless nature leads many boatowners to conclude that repair must be difficult. Wrong. Here, clearly and abundantly illustrated, is all you need to know to seal joints, bed hardware, replace portlights, locate leaks, fix cracks and even holes, restore your hull's gloss, renew nonskid decks, and much more. You'll wonder what you were worried about.</p>"
9780070526792,"Clean, Sweet Wind : Sailing with the Last Boatmakers of the Carribean",['Douglas C. Pyle'],"<p>A generation ago, before waves of tourism submerged traditional ways, Douglas Pyle spent half a decade sailing his small sloop from island to island in the eastern Caribbean, seeking out native whalers, fishermen, and traders to learn how they built their boats. <i>Clean, Sweet Wind</i>, his story of that time, is as much a portrait of an island people as it is a record of their work upon the sea. In these pages we glimpse a society as vivid as the aquamarine waters of the reefs and the patched sails of graceful boats.</p><p>As he explored the family traditions of the Antillean seafarers, Pyle found himself admiring one boatbuilder in particular, Haakon Mitchell of Bequia. Mitchell had been a fisherman until an accident cost him a hand; when Pyle met him, he and his sons were building a vessel for inter-island trade. Starting first as an observer, then as a helper, Pyle finally became one of the family, working on the new sloop each day and taking meals with Mitchell and his sons. Their lifelong friendship is a central theme of <i>Clean, Sweet Wind</i>.</p><p>But this is more than a lyrical evocation of a place and time. In his years among the islands Pyle collected information on all the different boat types sailing at the time. The second half of the book is a journey from Trinidad to the Virgin Islands, with a look at each type.</p><p><i>Clean, Sweet Wind</i> captures Antillean speech, beliefs, and hospitality with as faithful an accuracy as it renders the graceful designs of Caribbean boats. The result is both a detailed study of traditional watercraft and one of the finest regional narratives yet written.</p>"
9780062018953,Eternal Prey: Gods Of The Night,['Nina Bangs'],"<p>A magnificent creature, Utah wantsvengeance against the bloodsuckers whomurdered his brother. Once the beastwithin him is unleashed, he won’t restuntil every vampire is destroyed. But henever expected to encounter a leaderof his immortal enemies who was sobeautiful, bewitching . . . and <b>mortal</b>.</p>
<p>It is Lia’s destiny and her duty to stop therenegade vampires who are intent onannihilating the human and non-humanraces alike. But she never dreamed thatUtah, once a deadly foe, would nowbecome her ally and protector, or thatloving him would be more dangerousthan anything she’s ever faced before.For when Utah frees his predator soul,there will be no end to the carnage.</p>"
9780062079985,Proof Of Heaven: A Novel,['Mary Curran Hackett'],"<p>A mother’s faith, a child’s courage, a doctor’s dedication—a moving and thought-provoking tale of hope, love, and family</p>
<p>He might be young, but Colm already recognizes the truth: that he’s sick and not getting better. His mother, Cathleen, fiercely believes her faith will protect her ailing son, but Colm is not so sure. With a wisdom far beyond his years, Colm has come to terms with his probable fate, but he does have one special wish. He wants to meet his father who abandoned his beloved mother before Colm was born.</p>
<p>But the quest to find the dying boy’s missing parent soon becomes a powerful journey of emotional discovery—a test of belief and an anxious search for proof of heaven.</p>
<p>A magnificent debut novel, Mary Curran Hackett’s <b>Proof of Heaven</b> is a beautiful and unforgettable exploration of the power of love and the monumental questions of life, death, and the afterlife.</p>"
9780062089755,"Found: The Secrets Of Crittenden County, Book Three",['Shelley Shepard Gray'],"<p>A murder is solved and a quiet Amish community must deal with the repercussions. Amid the surprising revelations, can a newfound love survive?</p>
<p>As the search for Perry Borntrager's killer continues, Jacob Schrock feels like his world is about to crumble. Right before Perry went missing, he and Jacob got into a fistfight. Jacob never told anyone what happened that terrible night. He's good at keeping secrets—including his love for Deborah, Perry's sister. But when Deborah takes a job at his family's store and their friendship blossoms, Jacob senses everything is about to be revealed. &nbsp;</p>
<p>Deborah has been searching for a slice of happiness ever since her brother's body was discovered. When the police start questioning Jacob, Deborah can't believe that the one person she's finally allowed in could be the one responsible for her brother's death. Will she believe what everyone seems to think is the truth . . . or listen to her heart, and hope there is still one more person who is keeping secrets in Crittenden County?</p>"
9780062544902,Writing on Both Sides of the Brain: Breakthrough Techniques for People Who Write,['Henriette Anne Klauser'],<p>A revolutionary approach to writing that will teach you how to express yourself fluently and with confidence for the rest of your life.</p>
9780062073228,Bulls Island: A Lowcountry Tale (lowcountry Tales (paperback)),['Dorothea Benton Frank'],"<p>A satisfying tale of honor, chance, and star-crossed love infused with Southern wit, grace, and charm from the <i>New York Times</i> bestselling author Dorothea Benton Frank</p>
<p>After twenty years, Elizabeth ""Betts"" McGee has finally managed to put her past behind her. She hasn't been home to beautiful South Carolina and untouched Bulls Island since the tragic night that ended her engagement to Charleston's golden boy, J. D. Langley.</p>
<p>And why is that? Really, this is the story of two old Southern families. The Langley family has more money than the Morgan Stanley Bank. And they think they have more class. The Barrett family made their nineteenth-century fortune in a less distinguished manner—corner grocery stores and liquor stores. It's no surprise that when J.D. and Betts fall in love and decide to marry their parents are none too pleased. And when the love affair comes to an end, everyone is ready to place blame.</p>
<p>Now twenty years have gone by and Betts, a top investment bank executive, must leave her comfortable life in New York City to return to the home she thought she'd left behind forever. But spearheading the most important project of her career puts her back in contact with everything she's tried so hard to forget: her estranged sister, her father, J.D., and her past.</p>
<p>Once she's home, can Betts keep the secret that threatens all she holds dear? Or will her fear of the past wreck her future happiness? And what about that crazy gator? All will be revealed on Bulls Island.</p>"
9780062115751,I Love The Earl,['Caroline Linden'],"<p>A single ladyin possession of a good fortunemust be in want of a suitor</p>
<p>Margaret de Lacey has accepted her unmarried statewith dignity, if not delight. She had no suitors when she wasyoung and starry-eyed, though regrettably poor,and it’s unlikely any man will court her now that she’s older,wiser, and still just as penniless. Until, that is,her brother unexpectedly inherits the dukedom of Durhamand settles an enormous dowry on her, making herthe most eligible heiress in town.</p>
<p>No gentleman in London is more in need of a wealthybride than Rhys Corwen, Earl of Dowling. He contrives anintroduction to Margaret because of her dowry, but sheswiftly sets him right: no fortune hunter will win her heart orher hand. Far from put off, Rhys is intrigued. Interested.Entranced. And soon the only thing he needsmore than Margaret’s fortune . . . is her love.</p>


                        <p><b>2012 RITA Winner for Romance Novella</b>
</p>"
9780062195692,Black dahlia & white rose,"['Oates, Joyce Carol , 1938-']","<p>A wildly inventive new collection ofstories by Joyce Carol Oates that chartsthe surprising ways in which the worldwe think we know can unexpectedlyreveal its darker contours</p>
<p>The <b>New York Times</b> has hailed Joyce Carol Oates as ""adangerous writer in the best sense of the word, one whotakes risks almost obsessively with energy and relish.""<b>Black Dahlia &amp; White Rose</b>, a collection of eleven previouslyuncollected stories, showcases the keen rewards ofOates's relentless brio and invention. In one beautifullyhoned story after another, Oates explores the menace thatlurks at the edges of and intrudes upon even the seeminglysafest of lives—and maps with rare emotional acuity thetransformational cost of such intrusions.</p>
<p>Unafraid to venture into no-man's-lands both real andsurreal, Oates takes readers deep into dangerous territory,from a maximum-security prison—vividly delineatingthe heartbreaking and unexpected atmosphere of such aninstitution—to the inner landscapes of two beautiful andmysteriously doomed young women in 1940s Los Angeles:Elizabeth Short, otherwise known as the Black Dahlia,victim of a long-unsolved and particularly brutal murder,and her roommate Norma Jeane Baker, soon to becomeMarilyn Monroe. Whether exploring the psychologicalcompulsion of the wife of a well-to-do businessman whois ravished by, and elopes with, a lover who is not what heseems or the uneasily duplicitous relationships betweenyoung women and their parents, <b>Black Dahlia &amp; White Rose</b>explores the compelling intertwining of dread and desire,the psychic pull and trauma of domestic life, and resonatesat every turn with Oates's mordant humor and hertrenchant observation.</p>"
