isbn,title,authors,overview
9781633881365,Black City Saint,['Richard A. Knaak'],
9781633881327,Masks And Shadows,['Stephanie Burgis'],
9781633881310,Rain Dogs,['Adrian McKinty'],
9781633881303,Rain Dogs: A Detective Sean Duffy Novel,['Adrian Mckinty'],
9781633881297,,,
9781633881280,A Brilliant Death,['Robin Yocum'],
9781633881266,See Also Deception: A Marjorie Trumaine Mystery (marjorie Trumaine Mysteries),['Larry D. Sweazy'],
9781633881228,A Colorful History Of Popular Delusions,"['Robert E. Bartholomew', 'Peter Hassall']",
9781633881204,The Necessary Murder Of Nonie Blake: A Samuel Craddock Mystery,"['Shames', 'Terry']",
9781633881181,,,
9781633881143,Crouching Tiger: What China's Militarism Means For The World,['Peter Navarro'],
9781633881129,,,
9781633881075,Kepler And The Universe: How One Man Revolutionized Astronomy,"['Love, David , 1950-']",
9781633881068,Kepler And The Universe: How One Man Revolutionized Astronomy,['David K. Love'],
9781633881044,,,
9781633881020,The Prison In Antares (dead Enders),"['Resnick', 'Mike']",
9781633880986,Supersymmetry,"['Walton', 'David']",
9781633880962,Gold Throne In Shadow (2) (world Of Prime),['M.c. Planck'],
9781633880955,,,
9781633880948,The Geomancer: Vampire Empire: A Gareth And Adele Novel,"['Clay Griffith', 'Susan Griffith']",
9781633880931,,,
9781633880917,,,
9781633880887,Woman With A Blue Pencil,"['Mcalpine', 'Gordon']",
9781633880863,Hollow Man,['Mark Pryor'],
9781633880849,A Thousand Falling Crows,['Larry D. Sweazy'],
9781633880801,The Secret Life Of Anna Blanc (an Anna Blanc Mystery Book 1),['Jennifer Kincheloe'],
9781633880771,The Guise Of Another,['Allen Eskens'],
9781633880764,The Guise Of Another,['Allen Eskens'],
9781633880740,The Illusion Of God's Presence: The Biological Origins Of Spiritual Longing,['John C. Wathey'],
9781633880726,The Paradox Of Evolution: The Strange Relationship Between Natural Selection And Reproduction,"['Rothman', 'Stephen']",
9781633880665,Rampage Nation: Securing America From Mass Shootings,['Louis Klarevas'],
9781633880641,"Good Thinking: What You Need To Know To Be Smarter, Safer, Wealthier, And Wiser",['Guy P. Harrison'],
9781633880580,The Chart Of Tomorrows: A Gaunt And Bone Novel,"['Willrich', 'Chris']",
9781633880511,,,
9781633880481,Stone Cold Dead: An Ellie Stone Mystery (3) (ellie Stone Mysteries),['James W. Ziskin'],
9781633880467,A Deadly Affair At Bobtail Ridge: A Samuel Craddock Mystery (samuel Craddock Mysteries),['Terry Shames'],
9781633880429,,,
9781633880382,Voltaire's Revolution: Writings From His Campaign To Free Laws From Religion,"['Voltaire , 1694-1778 (author.)']",
9781633880368,The Obelisk And The Englishman: The Pioneering Discoveries Of Egyptologist William Bankes,['Dorothy U. Seyler'],
9781633880306,"Numbers: Their Tales, Types, And Treasures","['Posamentier, Alfred S.', 'Thaller, Bernd']",
9781633880283,Great Calculations: A Surprising Look Behind 50 Scientific Inquiries,['Colin Pask'],
9781633880245,,,
9781633880184,Everyone Is African: How Science Explodes The Myth Of Race,['Daniel J. Fairbanks'],
9781633880160,Simple Lessons For A Better Life: Unexpected Inspiration From Inside The Nursing Home,['Charles E. Dodgen'],
9781633880139,Superposition,"['Walton', 'David']",
9781633880122,Superposition,"['Walton', 'David']",
9781633880108,Storm And Steel (the Book Of The Black Earth),['Jon Sprunk'],
9781633880061,See Also Murder: A Marjorie Trumaine Mystery (marjorie Trumaine Mysteries),"['Sweazy, Larry D.']",
9781633880054,,,
9781633880047,Little Pretty Things,['Lori Rader-day'],
9781633880023,The Reluctant Matador (hugo Martson),['Mark Pryor'],
9781633880016,,,
9781633880009,Gun Street Girl: A Detective Sean Duffy Novel,['Adrian Mckinty'],
9781633833043,,,
9781633830264,,,
9781633799998,,,
9781633799721,,,
9781633799660,,,
9781633799387,,,
9781633799349,,,
9781633799271,,,
9781633799219,,,
9781633799189,,,
9781633799158,,,
9781633799127,,,
9781633799097,,,
9781633799066,,,
9781633799028,,,
9781633798908,,,
9781633798601,,,
9781633798540,,,
9781633798502,,,
9781633798441,,,
9781633798410,,,
9781633798380,The Chosen Prince (compact Disc),['Diane Stanley'],
9781633798359,,,
9781633798328,,,
9781633798113,,,
9781633797994,,,
9781633797857,,,
9781633797826,,,
9781633797796,,,
9781633797765,,,
9781633797734,,,
9781633797703,,,
9781633797529,,,
9781633797345,,,
9781633797284,,,
9781633797109,,,
9781633797093,,,
9781633796980,,,
9781633796560,,,
9781633796508,,,
9781633796447,,,
9781633796287,,,
9781633796188,,,
9781633796119,,,
9781633796058,,,
9781633795983,,,
9781633795921,,,
9781633795853,,,
9781633795556,"In Some Other World, Maybe (compact Disc)",['Shari Goldhagen'],
9781633795525,,,
9781633795495,The Nightingale Before Christmas: A Meg Langslow Christmas Mystery (compact Disc),['Donna Andrews'],
9781633795020,,,
9781633794979,,,
9781633794948,,,
9781633794856,"Bullied: What Every Parent, Teacher, And Kid Needs To Know About Ending The Cycle Of Fear (compact Disc)",['Carrie Goldman'],
9781633794665,,,
9781633794481,,,
9781633794450,,,
9781633794429,,,
9781633794368,,,
9781633794306,Sea Gypsy,['Fern Michaels'],
9781633794030,,,
9781633794009,Murder At The Brightwell (compact Disc),['Ashley Weaver'],
9781633793972,,,
9781633793613,,,
9781633793583,,,
9781633793552,,,
9781633793521,,,
9781633793491,,,
9781633793460,,,
9781633793293,,,
9781633793262,,,
9781633793088,,,
9781633792968,,,
9781633792777,,,
9781633792555,,,
9781633792494,,,
9781633792388,,,
9781633792296,,,
9781633792265,,,
9781633792234,,,
9781633792203,,,
9781633792173,,,
9781633792142,,,
9781633792111,,,
9781633792081,,,
9781633792043,,,
9781633792029,French Pastry Murder (compact Disc),['Leslie Meier'],
9781633791985,,,
9781633791961,,,
9781633791930,,,
9781633791749,,,
9781633791527,,,
9781633791473,,,
9781633791459,,,
9781633791404,,,
9781633791336,,,
9781633791305,,,
9781633791275,,,
9781633791206,,,
9781633791176,,,
9781633791145,,,
9781633790926,,,
9781633790889,,,
9781633790865,,,
9781633790841,The Ties That Bind,['Jayne Ann Krentz'],
9781633790421,,,
9781633790247,,,
9781633790223,Keep Your Friends Close (compact Disc),['Paula Daly'],
9781633790070,,,
9781633790063,,,
9781633759213,,,
9781633759206,,,
9781633759190,,,
9781633757998,,,
9781633757172,,,
9781633756878,Violet Grenade,['Victoria Scott'],
9781633756793,The Importance Of Being Scandalous (tale Of Two Sisters),['Kimberly Bell'],
9781633756311,,,
9781633756052,Lost Girls,['Merrie Destefano'],
9781633755932,Secrets Of A Reluctant Princess,['Casey Griffin'],
9781633755925,Island Of Exiles (the Ryogan Chronicles),['Erica Cameron'],
9781633755918,Guardian Of Secrets (library Jumpers),['Brenda Drake'],
9781633755048,The Replacement Crush,['Lisa Brown Roberts'],
9781633755031,The Sound Of Us,['Julie Hammerle'],
9781633754959,Remember Yesterday (forget Tomorrow),['Pintip Dunn'],
9781633753952,,,
9781633753884,,,
9781633753730,,,
9781633753679,,,
9781633753334,,,
9781633753327,,,
9781633753181,,,
9781633753099,Consumed By You,['Lauren Blakely'],
9781633753082,,,
9781633753075,,,
9781633752986,,,
9781633752832,Atlantis Quest (atlantis Rising),['Gloria Craw'],
9781633752740,,,
9781633752542,Rescued By The Rancher,['Victoria James'],
9781633752467,,,
9781633752436,,,
9781633752382,Forget Tomorrow,['Pintip Dunn'],
9781633752344,,,
9781633752306,,,
9781633752290,Love Me Never (lovely Vicious),['Sara Wolf'],
9781633752252,Romancing The Nerd,['Leah Rae Miller'],
9781633752214,Thief Of Lies (library Jumpers),['Brenda Drake'],
9781633752153,,,
9781633751910,One Night Of Trouble,['Elle Kennedy'],
9781633751903,Betting On Fate,['Katee Robert'],
9781633751880,,,
9781633751705,,,
9781633751644,Riskier Business,['Tessa Bailey'],
9781633751552,,,
9781633751538,,,
9781633751422,,,
9781633751361,,,
9781633751323,,,
9781633751279,Tarnished (perfected),['Kate Jarvik Birch'],
9781633751194,Exposed By Fate,['Tessa Bailey'],
9781633751163,,,
9781633751156,Revolution Of Ivy,"['Engel, Amy', 'Engel, Amy.']",
9781633750951,,,
9781633750944,Owned By Fate,['Tessa Bailey'],
9781633750807,Reforming The Rock Star,['Christine Bell'],
9781633750791,One Night Of Scandal,['Elle Kennedy'],
9781633750784,Melt For Him,['Lauren Blakely'],
9781633750777,Light Her Fire,['Samanthe Beck'],
9781633750647,The Lady's Disgrace,['Callie Hutton'],
9781633750609,,,
9781633750487,One Night Of Sin,['Elle Kennedy'],
9781633750463,,,
9781633750326,A Lesson In Temptation,['Audra North'],
9781633750319,,,
9781633750241,"Her Secret, His Surprise",['Paula Altenburg'],
9781633750142,,,
9781633750081,,,
9781633701038,,,
9781633700208,,,
9781633700086,,,
9781633694286,Hbr Guide To Data Analytics Basics For Managers (hbr Guide Series),['Harvard Business Review'],
9781633693784,White Working Class: Overcoming Class Cluelessness In America,['Joan C. Williams'],
9781633693647,Build An A-team: Play To Their Strengths And Lead Them Up The Learning Curve,['Whitney Johnson'],
9781633693425,"The Mind Of The Leader: How To Lead Yourself, Your People, And Your Organization For Extraordinary Results","['Hougaard, Rasmus (author.)']",
9781633693258,Empathy (hbr Emotional Intelligence Series),"['Harvard Business Review', 'Daniel Goleman', 'Annie Mckee', 'Adam Waytz']",
9781633693234,Resilience (hbr Emotional Intelligence Series),"['Harvard Business Review', 'Daniel Goleman', 'Jeffrey A. Sonnenfeld', 'Shawn Achor']",
9781633693197,Mindfulness (hbr Emotional Intelligence Series),"['Harvard Business Review', 'Daniel Goleman', 'Ellen Langer', 'Susan David', 'Christina Congleton']",
9781633693029,HBR's 10 must reads for new managers,"['Harvard Business Review', 'Linda A. Hill', 'Herminia Ibarra', 'Robert B. Cialdini', 'Daniel Goleman']",
9781633692909,"Primal Leadership, With A New Preface By The Authors: Unleashing The Power Of Emotional Intelligence","['Daniel Goleman', 'Richard E. Boyatzis', 'Annie Mckee']",
9781633692831,"Leadership On The Line, With A New Preface: Staying Alive Through The Dangers Of Change","['Ronald A. Heifetz', 'Marty Linsky']",
9781633692763,"Built For Growth: How Builder Personality Shapes Your Business, Your Team, And Your Ability To Win","['Chris Kuenne', 'John Danner']",
9781633692626,Leadership That Gets Results (harvard Business Review Classics),['Daniel Goleman'],
9781633692237,Reorg: How To Get It Right,"['Stephen Heidari-robinson', 'Suzanne Heywood']",
9781633692190,,,
9781633692152,Hbr Guide To Dealing With Conflict (hbr Guide Series),['Amy Gallo'],
9781633692114,The Harvard Business Review manager's handbook: the 17 skills leaders need to stand out,['Harvard Business Review'],
9781633691742,Managing In The Gray: Five Timeless Questions For Resolving Your Hardest Problems At Work,"['Badaracco, Joseph (author.)']",
9781633691643,Hbr Guide To Delivering Effective Feedback,['Harvard Business Review'],
9781633691247,The Harvard Business Review Manager's Handbook: The 17 Skills Leaders Need To Stand Out (hbr Handbooks),['Harvard Business Review'],
9781633690783,"Difficult Conversations: Craft A Clear Message, Manage Emotions, Focus On A Solution",,
9781633690745,"Standout 2.0: assess your strengths, find your edge, win at work","['Buckingham, Marcus.']",
9781633627550,,,
9781633627543,,,
9781633627536,,,
9781633627529,,,
9781633627505,,,
9781633626577,Video Game Designer (21st Century Skills Library: Cool Steam Careers),['Kevin Cunningham'],
9781633626560,Veterinarian (21st Century Skills Library: Cool Steam Careers),['Barbara A. Somervill'],
9781633626553,Storm Chaser (21st Century Skills Library: Cool Steam Careers),['Susan Heinrichs Gray'],
9781633626454,Athletic Trainer (21st Century Skills Library: Cool Steam Careers),['Samantha Bell'],
9781633626447,,,
9781633626003,Discover Jellyfish (splash!),['Susan Gray'],
9781633625679,Video Game Designer (cool Steam Careers),['Kevin Cunningham'],
9781633625662,Veterinarian (cool Steam Careers),['Barbara A. Somervill'],
9781633625655,,,
9781633625563,Crime Scene Investigator (cool Steam Careers),['Tamra B. Orr'],
9781633625556,,,
9781633625549,,,
9781633625099,,,
9781633625075,,,
9781633625044,,,
9781633625020,,,
9781633624931,,,
9781633624917,Asking Questions About Video Games (21st Century Skills Library: Asking Questions About Media),['Marie Powell'],
9781633624900,Asking Questions About Political Campaigns (21st Century Skills Library: Asking Questions About Media),['Nancy E Weiss'],
9781633624894,,,
9781633624887,,,
9781633624870,Asking Questions About Food Advertising,['Laura Perdew'],
9781633624863,Asking Questions About Body Image In Advertising (21st Century Skills Library: Asking Questions About Media),['Rebecca Rissman'],
9781633621862,,,
9781633621848,,,
9781633621473,,,
9781633621466,,,
9781633621435,,,
9781633621428,,,
9781633621367,,,
9781633621350,,,
9781633621343,,,
9781633621312,,,
9781633621305,,,
9781633620391,,,
9781633620377,It Snows (tell Me Why?),"['Orr', 'Tamra B.']",
9781633620360,,,
9781633620308,Dolphins Breathe Air (tell Me Why (cherry Lake)),['Susan H Gray'],
9781633620292,Bears Hibernate,['Susan H. Gray'],
9781633620278,Get A Good Night's Sleep! (21st Century Junior Library: Your Healthy Body),['Katie Marsico'],
9781633620261,,,
9781633620230,Exercise! (21st Century Junior Library: Your Healthy Body),['Marsico Katie'],
9781633620223,Eat A Balanced Diet! (21st Century Junior Library: Your Healthy Body),['Marsico Katie'],
9781633620063,Robotics Engineer (21st Century Skills Library: Cool Steam Careers),['Wil Mara'],
9781633620001,The Moon Changes Shape (tell Me Why (cherry Lake)),['Kathryn Beaton'],
9781633556584,,,
9781633537675,,,
9781633536661,,,
9781633535466,Stop Anxiety From Stopping You: The Breakthrough Program For Conquering Panic And Social Anxiety,['Helen Odessky'],
9781633535190,Real Life Organizing: Clean And Clutter-free In 15 Minutes A Day,['Cassandra Aarssen'],
9781633535152,,,
9781633534827,,,
9781633533578,,,
9781633533530,,,
9781633533431,The Rise Of Comic Book Movies: From The Pages To The Big Screen,"['Benny Potter', 'Dan Rumbles', 'Jason Keen']",
9781633533318,,,
9781633532724,,,
9781633532700,,,
9781633450059,,,
9781633430037,"Introducing Data Science: Big Data, Machine Learning, And More, Using Python Tools","['Davy Cielen', 'Arno Meysman', 'Mohamed Ali']",
9781633410138,,,
9781633392182,,,
9781633370081,,,
9781633225046,Poetry For Kids: William Shakespeare,"['William Shakespeare', 'Marguerite Tassi']",
9781633223196,"Yoga For You: Feel Calmer, Stronger, Happier! (good For You)",['Rebecca Siegel'],
9781633222847,How To Code 2.0: Pushing Your Skills Further With Python: Learn How To Code With Python In 10 Easy Lessons (super Skills),['Elizabeth Tweedale'],
9781633222830,Little Concepts: Abc Spanish: Take A Fun Journey Through The Alphabet And Learn Some Spanish!,['Aless Baylis'],
9781633222779,101 Tv Shows To See Before You Grow Up: Be Your Own Tv Critic--the Must-see Tv List For Kids (101 Things),"['Samantha Chagollan', 'Erika Milvy']",
9781633222434,Happy Birthday To You!,,
9781633222403,Abc For Me: Abc Love: An Endearing Twist On Learning Your Abcs!,['Christiane Engel'],
9781633222168,"Art on the Rocks: More than 35 colorful & contemporary rock-painting projects, tips, and techniques to inspire your creativity!","['Redondo', 'Marisa; Bac', 'F. Sehnaz; Vance', 'Margaret']",
9781633222069,Acrylic: Seasons: Learn To Paint Step By Step (how To Draw & Paint),['David Lloyd Glover'],
9781633221963,"Animal Journal: Land Mammals Of The World: Notes, Drawings, And Observations About Animals That Live On Land",['Juan Carlos Alonso'],
9781633221932,Beginning Oil (portfolio),['Jan Murphy'],
9781633221833,The Complete Book Of Fashion History: A Stylish Journey Through History And The Ultimate Guide For Being Fashionable In Every Era,['Jana Sedlackova'],
9781633221826,"How To Create Animation In 10 Easy Lessons: Create 2-d, 3-d, And Digital Animation Without A Hollywood Budget (super Skills)",['Will Bishop-stephens'],
9781633221789,Artistry: Pen & Ink: A Creative Exploration Of A Time-treatured Drawing Technique,"['Loui Jover', 'Desarae Lee', 'Samuel Silva', 'Marcio Ramos', 'Ian Thomas Miller']",
9781633221727,The Everything Art Handbook: A Comprehensive Guide To More Than 100 Art Techniques And Tools Of The Trade (the Complete Book Of ...),['Walter Foster Creative Team'],
9781633221697,101 Books To Read Before You Grow Up: The Must-read Book List For Kids (101 Things),['Bianca Schulze'],
9781633221673,Fur & Feathers: A Close-up Photographic Look Inside Your World (up Close),['Heidi Fiedler'],
9781633221666,Reptiles & Amphibians: A Close-up Photographic Look Inside Your World (up Close),['Heidi Fiedler'],
9781633221642,,,
9781633221550,"You Talking To Me?: Discover The World Of Words, Codes, Emojis, Signs, Slang, Smoke Signals, Barks, Babbles, Growls, Gestures, Hieroglyphics & More",['Catherine Ham'],
9781633221543,"It's a Fungus Among Us: The Good, the Bad & the Downright Scary","['Billups, Carla', 'Cusick, Dawn']",
9781633221505,Poetry For Kids: Walt Whitman,['Walt Whitman'],
9781633221475,Acrylic Painting: Landscapes: Learn To Paint Landscapes In Acrylic Step By Step (how To Draw & Paint),['Tom Shropshire'],
9781633221468,Abc For Me: Abc Yoga: Join Us And The Animals Out In Nature And Learn Some Yoga!,['Christiane Engel'],
9781633221413,"How To Build A House: A Colossal Adventure Of Construction, Teamwork, And Friendship (technical Tales)",['Saskia Lacey'],
9781633221369,"The Joy Of Lettering: A Creative Exploration Of Contemporary Hand Lettering, Typography & Illustrated Typeface","['Gabri Joy Kirkendall', 'Jaclyn Escalera']",
9781633221239,Open Wide: The Ultimate Guide To Teeth,['Susan Grigsby'],
9781633221208,Animal Babies Do The Strangest Things,['Charles Fuge'],
9781633221185,Footloose: Bonus Cd! Footloose Performed By Kenny Loggins,['Kenny Loggins'],
9781633221178,Poetry For Kids: Emily Dickinson,"['Dickinson', 'Emily']",
9781633221154,"Get The Scoop On Animal Snot, Spit & Slime!: From Snake Venom To Fish Slime, 251 Cool Facts About Mucus, Saliva & More!",['Dawn Cusick'],
9781633221147,Fish Tricks: The Wild And Wacky World Of Fish (hardback Or Cased Book),"['Levesque', 'Haude']",
9781633221086,"Ancient Earth Journal: The Late Jurassic: Notes, Drawings, And Observations From Prehistory","['Juan Carlos Alonso', 'Gregory S. Paul']",
9781633221048,"The Complete Beginner's Guide To Drawing: More Than 200 Drawing Techniques, Tips & Lessons (the Complete Book Of ...)",['Walter Foster Creative Team'],
9781633220966,Drawing: Beginning Still Life: Learn To Draw Step By Step - 40 Page Step-by-step Drawing Book (how To Draw & Paint),['Steven Pearce'],
9781633220874,The Art Of Painting Still Life In Acrylic: Master Techniques For Painting Stunning Still Lifes In Acrylic (collector's Series),"['Varvara Harmon', 'Janice Robertson', 'Elizabeth Mayville', 'Tracy Meola']",
9781633220737,"Learn To Draw Disney Pixar's Finding Dory: Including Dory, Nemo, Marlin, And All Your Favorite Characters! (licensed Learn To Draw)",['Disney Storybook Artists'],
9781633220690,Perspective For The Beginning Artist: More Than 40 Techniques For Understanding The Principles Of Perspective,['Mercedes Braunstein'],
9781633220669,Cook Me A Story: A Treasury Of Stories And Recipes Inspired By Classic Fairy Tales,['Bryan Kozlowski'],
9781633220591,,,
9781633220539,101 More Mixed Media Techniques: An Exploration Of The Versatile World Of Mixed Media Art,"['Doty', 'Cherril']",
9781633220485,,,
9781633220430,101 Movies To See Before You Grow Up: Be Your Own Movie Critic--the Must-see Movie List For Kids (101 Things),['Suzette Valle'],
9781633220423,101 Ways To Amaze & Entertain: Amazing Magic & Hilarious Jokes To Try On Your Friends & Family (101 Things),"['Gross', 'Peter; Team', 'Walter Foster Jr. Creative']",
9781633220331,"Ancient Earth Journal: The Early Cretaceous: Notes, Drawings, And Observations From Prehistory","['Alonso', 'Juan Carlos', 'Paul', 'Gregory S.']",
9781633220201,,,
9781633220126,"How To Make A Movie In 10 Easy Lessons: Learn How To Write, Direct, And Edit Your Own Film Without A Hollywood Budget (super Skills)",['Robert Blofield'],
9781633220119,How To Play Guitar In 10 Easy Lessons: Play Along With Exclusive Internet Backing Tracks (super Skills),['Dan Holton'],
9781633220096,,,
9781633199613,,,
9781633199590,,,
9781633199194,,,
9781633199170,,,
9781633198517,,,
9781633193116,,,
9781633193093,,,
9781633156456,Peeing On Hot Coals: A Scorching Memoir,['Pat Montandon'],
9781633110083,,,
9781632990167,,,
9781632942272,,,
9781632941374,,,
9781632918451,,,
9781632915689,,,
9781632915597,,,
9781632914705,Once Gone (a Riley Paige Mystery--book #1),['Blake Pierce'],
9781632914699,Once Gone (a Riley Paige Mystery--book #1),['Blake Pierce'],
9781632914224,,,
9781632913821,A Forge Of Valor (kings And Sorcerers--book 4),['Morgan Rice'],
9781632913296,,,
9781632912909,,,
9781632911568,Rise Of The Dragons (kings And Sorcerers--book 1),['Morgan Rice'],
9781632911537,,,
9781632911308,,,
9781632910882,,,
9781632910721,,,
9781632910615,,,
9781632878175,,,
9781632877819,,,
9781632876454,,,
9781632875075,,,
9781632874474,,,
9781632874405,,,
9781632869975,,,
9781632869487,,,
9781632868770,Let Them Eat Chaos,['Kate Tempest'],
9781632868459,,,
9781632868411,We Shall Not All Sleep: A Novel,"['Nagy, Estep (author.)']",
9781632868329,Lost Connections: Uncovering The Real Causes Of Depression-- And The Unexpected Solutions,"['Hari, Johann (author.)']",
9781632868169,The Forensic Records Society,['Magnus Mills'],
9781632868152,Based on a true story,"['Vigan, Delphine De (author.)']",
9781632868145,Carnivalesque,['Neil Jordan'],
9781632868138,Gravel Heart,['Abdulrazak Gurnah'],
9781632868046,All The Dirty Parts,['Daniel Handler'],
9781632867957,Sidney Chambers And The Persistence Of Love (grantchester),['James Runcie'],
9781632867940,Sidney Chambers And The Persistence Of Love (grantchester),['James Runcie'],
9781632867902,"Fermentation On Wheels: Road Stories, Food Ramblings, And 50 Do-it-yourself Recipes From Sauerkraut, Kombucha, And Yogurt To Miso, Tempeh, And Mead",['Tara Whitsitt'],
9781632867537,Bitch Doctrine: Essays For Dissenting Adults,['Laurie Penny'],
9781632867490,,,
9781632867469,High Notes: Selected Writings Of Gay Talese,['Gay Talese'],
9781632867292,The Stress Test: How Pressure Can Make You Stronger And Sharper,['Ian Robertson'],
9781632867186,Waves Passing In The Night: Walter Murch In The Land Of The Astrophysicists,['Lawrence Weschler'],
9781632867063,Grief Cottage,['Gail Godwin'],
9781632867056,Grief Cottage: A Novel,"['Godwin', 'Gail']",
9781632867049,Grief Cottage: A Novel,"['Godwin, Gail (author.)']",
9781632867001,"Walking To Listen: 4,000 Miles Across America, One Story At A Time",['Andrew Forsthoefel'],
9781632866967,"Instrumental: A Memoir Of Madness, Medication, And Music","['Rhodes, James']",
9781632866936,The Horseman: The West Country Trilogy,['Tim Pears'],
9781632866868,In Gratitude,"['Diski, Jenny (author.)']",
9781632866615,,,
9781632866608,The Violated: A Novel,['Bill Pronzini'],
9781632866578,Abandon Me: Memoirs,['Melissa Febos'],
9781632866523,Dark Water (the Makana Mysteries),['Parker Bilal'],
9781632866431,The Vegetarian Athlete's Cookbook: More Than 100 Delicious Recipes For Active Living,['Anita Bean'],
9781632866356,The Design Of Childhood: How The Material World Shapes Independent Kids,"['Lange, Alexandra (author.)']",
9781632866318,Lead Yourself First: Inspiring Leadership Through Solitude,"['Raymond M. Kethledge', 'Michael S. Erwin']",
9781632866264,,,
9781632866240,The Song Rising (the Bone Season),['Samantha Shannon'],
9781632866196,Sidney Chambers And The Dangers Of Temptation (grantchester),['James Runcie'],
9781632866059,,,
9781632866011,"The Murderous History Of Bible Translations: Power, Conflict, And The Quest For Meaning",['Harry Freedman'],
9781632865885,The Jane Austen Writers' Club: Inspiration And Advice From The Worlds Best-loved Novelist,"['Smith, Rebecca.']",
9781632865847,A Good Country,['Laleh Khadivi'],
9781632865793,Lost Among The Birds: Accidentally Finding Myself In One Very Big Year,['Neil Hayward'],
9781632865724,Affluence Without Abundance: What We Can Learn From The World's Most Successful Civilisation,['James Suzman'],
9781632865519,"The Bitter Taste Of Victory: Life, Love And Art In The Ruins Of The Reich",['Lara Feigel'],
9781632865465,,,
9781632865434,All The Beloved Ghosts,"['Macleod', 'Alison']",
9781632865380,Everything Love Is,['Claire King'],
9781632865366,,,
9781632865335,,,
9781632865267,Breaking Cover,"['Rimington, Stella (author.)']",
9781632865205,Isabella Of Castile: Europe's First Great Queen,['Giles Tremlett'],
9781632865021,"No Way But Gentlenesse: A Memoir Of How Kes, My Kestrel, Changed My Life",['Richard Hines'],
9781632864857,,,
9781632864758,,,
9781632864741,"The Queen's Embroiderer: A True Story Of Paris, Lovers, Swindlers, And The First Stock Market Crisis",['Joan Dejean'],
9781632864659,Of Arms And Artists: The American Revolution Through Painters' Eyes,['Paul Staiti'],
9781632864611,Crisis Point,"['Trent Lott', 'Tom Daschle', 'Jon Sternfeld']",
9781632864550,"The Great Acceleration: How The World Is Getting Faster, Faster","['Colvile, Robert (author.)']",
9781632864529,Willnot,"['Sallis, James']",
9781632864512,The Secrets Of Wishtide (laetitia Rodd Mystery),['Kate Saunders'],
9781632864505,,,
9781632864499,The Secrets Of Wishtide: A Novel (a Laetitia Rodd Mystery),['Kate Saunders'],
9781632864468,The Drowned Detective,"['Jordan, Neil']",
9781632864352,,,
9781632864338,Beside Myself,['Ann Morgan'],
9781632864215,"The Cultural Revolution: A People's History, 1962_1976",['Frank Dikötter'],
9781632864147,,,
9781632864130,White Rage: The Unspoken Truth Of Our Racial Divide,['Carol Anderson'],
9781632864123,White Rage: The Unspoken Truth Of Our Racial Divide,['Carol Anderson'],
9781632863973,The Legend Of Jesse Smoke,['Robert Bausch'],
9781632863942,Indelible,['Adelia Saunders'],
9781632863850,The Coming,['David Osborne'],
9781632863799,,,
9781632863713,,,
9781632863690,The Most Perfect Thing: Inside (and Outside) A Bird's Egg,['Tim Birkhead'],
9781632863638,Angels Of Detroit,['Christopher Hebert'],
9781632863607,The Road Taken: The History and Future of America's Infrastructure,"['Petroski', 'Henry']",
9781632863577,Weathering,['Lucy Wood'],
9781632863447,Francis Bacon In Your Blood: A Memoir,['Michael Peppiatt'],
9781632863386,Hide,['Matthew Griffin'],
9781632863348,Sweet Caress,"['Boyd', 'William']",
9781632863324,Sweet Caress: The Many Lives Of Amory Clay,['William Boyd'],
9781632863270,City Of Jackals: A Makana Mystery (the Makana Mysteries),['Parker Bilal'],
9781632863249,Scarpia,['Piers Paul Read'],
9781632863201,Keep You Close,['Lucie Whitehouse'],
9781632863140,Divided We Stand: The Battle Over Women's Rights And Family Values That Polarized American Politics,['Marjorie J. Spruill'],
9781632863133,,,
9781632863119,Leo Durocher: Baseball's Prodigal Son,['Paul Dickson'],
9781632863058,Why Write?: A Master Class On The Art Of Writing And Why It Matters,"['Edmundson, Mark , 1952- (author.)']",
9781632862976,,,
9781632862945,Redeemable: A Memoir Of Darkness And Hope,['Erwin James'],
9781632862914,The Truth About Death: And Other Stories,['Robert Hellenga'],
9781632862839,The Trees,['Ali Shaw'],
9781632862792,Empire Of Imagination: Gary Gygax And The Birth Of Dungeons & Dragons,['Michael Witwer'],
9781632862617,"A Guest At The Shooters' Banquet: My Grandfather's Ss Past, My Jewish Family, A Search For The Truth",['Rita Gabis'],
9781632862587,"Sellout: How Washington Gave Away America's Technological Soul, And One Man's Fight To Bring It Home",['Victoria Bruce'],
9781632862563,,,
9781632862464,,,
9781632862440,Mr. Mojo: A Biography Of Jim Morrison,['Dylan Jones'],
9781632862358,,,
9781632862334,Scary Old Sex,['Arlene Heyman'],
9781632862280,,,
9781632862259,"Cyberphobia: Identity, Trust, Security And The Internet",['Edward Lucas'],
9781632862211,The Blue Between Sky And Water,['Susan Abulhawa'],
9781632862150,Thirst,['Benjamin Warner'],
9781632862051,Hold your own,"['Tempest, Kate (author.)']",
9781632861931,Kidnap In Crete : The True Story Of The Abduction Of A Nazi General,"['Stroud, Rick (author.)']",
9781632861917,,,
9781632861894,The Blind Astronomer's Daughter,"['Pipkin, John']",
9781632861870,The Blind Astronomer's Daughter,['John Pipkin'],
9781632861214,Knives & Ink: Chefs And The Stories Behind Their Tattoos (with Recipes),"['Isaac Fitzgerald', 'Wendy Macnaughton']",
9781632861184,,,
